File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
m155,Humanoid,20388,10196,[3],[0.02682173 0.50869353 0.02555033 0.97203242 0.02828196 0.20051564]
m157,Humanoid,18620,9342,[3],[0.39801143 0.65404732 0.03902149 0.69178669 0.03063776 0.18279163]
m158,Humanoid,26924,13558,[3],[0.02936842 0.36244027 0.02555416 0.97447941 0.03467491 0.23204091]
m159,Humanoid,11096,5669,[3],[0.02750187 0.31474231 0.02523728 0.97267125 0.0277225  0.20607554]
m160,Humanoid,17689,8960,[3],[0.03292    0.36274505 0.02616622 0.97253668 0.03056083 0.40673787]
m161,Humanoid,10634,5515,[3],[0.0295027  0.34519461 0.02564314 0.97130696 0.02576525 0.17934223]
m162,Humanoid,23152,11695,[3],[0.02564943 0.35581952 0.0258675  0.94874532 0.0508458  0.25029094]
m163,Humanoid,10310,5262,[3],[0.03819344 0.28665122 0.0257807  0.972141   0.034362   0.18658767]
m164,Humanoid,17736,8898,[3],[0.02994202 0.32196275 0.02568603 0.97079399 0.03287134 0.1882194 ]
m165,Humanoid,9738,5165,[3],[0.02836944 0.33283868 0.02563433 0.97414112 0.03019547 0.19491619]
m166,Humanoid,20811,10645,[3],[0.02736166 0.29241809 0.02616707 0.97402214 0.0262664  0.31687813]
m167,Humanoid,11878,5955,[3],[0.02624903 0.35215698 0.02728037 0.96991603 0.02770804 0.4971395 ]
m168,Humanoid,15236,7620,[3],[0.02758538 0.39073838 0.02522813 0.973      0.02659775 0.2112834 ]
m169,Humanoid,15278,7728,[3],[0.02727869 0.31602473 0.02553736 0.97290452 0.03632581 0.18967565]
m171,Humanoid,11554,6092,[3],[0.02738275 0.48809877 0.02533391 0.97176142 0.02589991 0.22259931]
m172,Humanoid,12184,6132,[3],[0.02654265 0.3147157  0.02546928 0.97368924 0.02939906 0.15687879]
m173,Humanoid,16666,8641,[3],[0.02542803 0.28650031 0.02540965 0.9723087  0.02880398 0.17275691]
m174,Humanoid,15724,7904,[3],[0.03185838 0.39918958 0.0254509  0.97417344 0.0332831  0.22238167]
m175,Humanoid,11474,6145,[3],[0.02967024 0.33104484 0.04365938 0.96460344 0.03258998 0.32598227]
m176,Humanoid,17736,8932,[3],[0.02859961 0.42918763 0.02602113 0.96933951 0.02935054 0.18647594]
m177,Humanoid,10164,5147,[3],[0.03455449 0.37034614 0.02730652 0.95707894 0.05415947 0.29565509]
m183,Humanoid,22608,11376,[3],[0.02689612 0.8976325  0.025      0.97314712 0.02675413 0.38267814]
m184,Humanoid,19234,9779,[3],[0.0286629  0.28002671 0.0250318  0.97254696 0.03058293 0.17307613]
m185,Humanoid,10356,5357,[3],[0.02981422 0.29355153 0.02538113 0.97428992 0.02700594 0.30107389]
m186,Humanoid,16420,8685,[3],[0.02762234 0.32086764 0.02553056 0.97448419 0.03086203 0.18093936]
m187,Humanoid,10780,5444,[3],[0.02838649 0.53663487 0.025093   0.95344269 0.02596    0.41910788]
m188,Humanoid,9680,5048,[3],[0.02867938 0.3062695  0.0255325  0.97293262 0.028878   0.19115962]
m189,Humanoid,17056,8592,[3],[0.03003286 0.28275889 0.02520525 0.96917494 0.02805153 0.17237615]
m190,Humanoid,20613,10533,[3],[0.02768671 0.45086475 0.0267004  0.96964282 0.02768935 0.44434368]
m191,Humanoid,13514,6797,[3],[0.02768134 0.51631866 0.025      0.96757812 0.03574805 0.21435349]
m192,Humanoid,19065,9703,[3],[0.0293623  0.2723045  0.02623654 0.97264768 0.02680706 0.24155307]
m194,Humanoid,11315,6400,[3],[0.02503725 0.23383775 0.0266444  0.9729875  0.02541025 0.39604787]
m196,Humanoid,21305,10982,[3],[0.02670162 0.43919412 0.0250725  0.97469937 0.025417   0.19367313]
m197,Humanoid,9118,5257,[3],[0.0250375  0.18478188 0.0265497  0.974288   0.02518738 0.2964875 ]
m198,Humanoid,20471,10651,[3],[0.0259215  0.40567775 0.02506425 0.97443631 0.02582554 0.357535  ]
m202,Humanoid,11500,5786,[3],[0.02820544 0.29230743 0.02743357 0.96746194 0.03178426 0.21736838]
m203,Humanoid,20392,10212,[3],[0.03267088 0.33701247 0.0335453  0.97258169 0.04284319 0.21527936]
m204,Humanoid,12819,6538,[3],[0.03374812 0.33321602 0.02522773 0.97492616 0.02914697 0.35307651]
m205,Humanoid,18542,9315,[3],[0.03558157 0.38264721 0.0255622  0.96976391 0.03823998 0.22467356]
m206,Humanoid,16319,8440,[3],[0.02528837 0.28348387 0.0278775  0.25870663 0.0269455  0.97484287]
m207,Humanoid,17765,9257,[3],[0.02572662 0.35112885 0.02707197 0.974465   0.03739087 0.3049875 ]
m208,Humanoid,20590,10297,[3],[0.03125423 0.36248524 0.025      0.97019189 0.03000255 0.16755526]
m210,Humanoid,21324,10670,[3],[0.03345712 0.60943976 0.03064114 0.96811731 0.03177632 0.55842551]
m211,Humanoid,15390,7697,[3],[0.0267345  0.33847653 0.02515675 0.97226475 0.026033   0.2275725 ]
m212,Humanoid,19456,9730,[3],[0.02674093 0.55416783 0.02550614 0.97188794 0.02802901 0.17996997]
m213,Humanoid,10112,5097,[3],[0.02710285 0.29352015 0.025      0.975      0.02674308 0.2175929 ]
m214,Humanoid,11208,5642,[3],[0.02529525 0.29284475 0.02528186 0.97419499 0.02798437 0.221733  ]
m215,Humanoid,9940,5006,[3],[0.02709275 0.29219455 0.02546416 0.97393179 0.03040061 0.18201129]
m217,Humanoid,14465,7924,[3],[0.03044367 0.32305956 0.02517187 0.95506869 0.03214541 0.28759361]
m218,Humanoid,15007,7527,[3],[0.03685634 0.74819605 0.03181385 0.96481506 0.02830217 0.49113769]
m219,Humanoid,16932,9248,[3],[0.03250516 0.89022697 0.025      0.97070918 0.02961122 0.17657754]
m232,Humanoid,11602,5803,[3],[0.03459045 0.88276035 0.02583599 0.96974375 0.02877447 0.28586747]
m233,Humanoid,15116,7590,[3],[0.03190733 0.95991044 0.0308773  0.97316919 0.03236621 0.19180675]
m234,Humanoid,19090,9689,[3],[0.03552864 0.83265329 0.02722596 0.9722443  0.02785928 0.20342208]
m235,Humanoid,11936,5970,[3],[0.03063265 0.84244997 0.02944175 0.9709263  0.02857288 0.2312068 ]
m236,Humanoid,10338,5319,[3],[0.02603837 0.97396162 0.02530928 0.95603907 0.02730963 0.26138037]
m237,Humanoid,13146,6575,[3],[0.03965798 0.91085023 0.02561296 0.96947355 0.02773201 0.14695319]
m238,Humanoid,9945,5372,[3],[0.02953513 0.89515812 0.03103847 0.97014872 0.02535781 0.19824463]
m239,Humanoid,9523,5183,[3],[0.02855019 0.73082253 0.03056926 0.96835676 0.03811469 0.20854459]
m240,Humanoid,16578,8329,[3],[0.03659765 0.89236335 0.02602258 0.97126828 0.02778203 0.18830937]
m241,Humanoid,9829,5354,[3],[0.02881585 0.79440791 0.03160775 0.96945767 0.03036437 0.3160908 ]
m242,Humanoid,9955,5438,[3],[0.02939748 0.86338923 0.03067456 0.96774585 0.04918719 0.41331713]
m243,Humanoid,9767,5300,[3],[0.03145375 0.91415553 0.03097233 0.97014845 0.02788125 0.19927967]
m244,Humanoid,9885,5342,[3],[0.03166078 0.86845838 0.03113477 0.97305192 0.02570844 0.1991192 ]
m245,Humanoid,10148,5524,[3],[0.03032847 0.91091886 0.03097233 0.97014845 0.02538969 0.18141284]
m246,Humanoid,9328,5044,[3],[0.0284602  0.78875701 0.03135684 0.97080729 0.02766104 0.17695616]
m248,Humanoid,16838,8614,[3],[0.03502609 0.90723935 0.03243806 0.97134069 0.02938088 0.16516094]
m257,Humanoid,22807,11442,[3],[0.03002182 0.39800515 0.028754   0.89611315 0.03154442 0.96454811]
m259,Humanoid,22966,11521,[3],[0.03436869 0.38897618 0.03012338 0.97133914 0.04945527 0.611475  ]
m260,Humanoid,23596,11873,[3],[0.04348291 0.42938934 0.02724738 0.96733388 0.03193555 0.32814263]
m261,Humanoid,10110,5225,[3],[0.02982031 0.27181367 0.02654469 0.97267009 0.02673359 0.3442713 ]
m262,Humanoid,19858,10068,[3],[0.02945852 0.2708186  0.02844055 0.97255837 0.02691043 0.33864793]
m263,Humanoid,10083,5189,[3],[0.02993443 0.30999331 0.02597706 0.9734982  0.02645062 0.52284974]
m266,Humanoid,16944,8530,[3],[0.02649958 0.31128042 0.02669374 0.97334519 0.02679359 0.89073855]
D00081,Insect,13692,6870,[3],[-0.86265867  0.85686135 -0.31890188  1.04170506 -0.33859216  0.21732563]
D00102,Insect,10182,5482,[3],[-0.8859635   0.813136   -0.577641    0.54765294 -0.466864    0.61771575]
D00109,Insect,12236,6933,[3],[-0.84653238  0.83977788 -0.6133555   0.76137125 -0.42280638  0.61175875]
D00136,Insect,26670,13665,[3],[-1.01112351  0.42409259 -0.40156337  0.61380269 -0.35135299  0.18432742]
D00160,Insect,15272,7660,[3],[-0.97880237  0.76825688 -0.88806747  0.97174228 -0.22856429  0.29486338]
D00180,Insect,10190,5486,[3],[-0.814361    0.88832712 -0.52231663  0.57121862 -0.63525875  0.47000738]
D00231,Insect,11124,5590,[3],[-0.79189516  0.78723089 -0.86557872  0.81934083 -0.20097052  0.14365522]
D00291,Insect,19162,9603,[3],[-0.8389302   0.90030024 -0.412289    0.37856773 -0.20886736  0.09250287]
D00294,Insect,20400,11118,[3],[-0.64312448  1.00646147 -0.71088838  0.79661353 -0.215752    0.2825368 ]
D00309,Insect,22504,11471,[3],[-0.8646942   0.82450145 -0.86507822  0.71966075 -0.36960664  0.41779825]
D00315,Insect,23012,11534,[3],[-0.82325879  1.02693887 -0.52125757  0.47231418 -0.36185778  0.2914543 ]
D00399,Insect,10540,5442,[3],[-0.84214636  0.54431273 -0.7623145   0.7882645  -0.20217049  0.116483  ]
D00510,Insect,11844,5976,[3],[-1.0838521   0.54512802 -0.75943416  0.68286562 -0.21814316  0.33391993]
D00590,Insect,14726,7365,[3],[-0.85622544  0.80223796 -0.52365746  0.63011188 -0.10711278  0.14986136]
D00615,Insect,9704,5289,[3],[-0.84535412  0.84099625 -0.76428325  0.60975819 -0.41459913  0.588934  ]
D00672,Insect,13684,7610,[3],[-1.04423812  0.75072763 -0.57237319  0.70649462 -0.3012865   0.3493345 ]
D00695,Insect,13334,6713,[3],[-0.56629724  0.85211349 -0.46743965  0.44824889 -0.206256    0.11138251]
D00713,Insect,25464,12832,[3],[-0.86732634  0.71183328 -0.8452054   0.41639837 -0.26594684  0.55893664]
D00734,Insect,16339,8320,[3],[-0.81453183  0.84861139 -0.79910656  0.80325517 -0.31615492  0.31241412]
D00746,Insect,19064,9620,[3],[-0.85514069  0.84184206 -0.57944637  0.76772156 -0.34491162  0.34409737]
D00774,Insect,18320,9218,[3],[-0.87870269  0.89296434 -0.55981315  0.60239376 -0.15201723  0.39763756]
D00786,Insect,13612,6963,[3],[-1.03375681  0.70068547 -0.46757413  0.47831594 -0.50542525  0.19225275]
D00787,Insect,9235,5319,[3],[-0.78352753  0.6959976  -0.26257297  0.23829038 -0.01211222  0.01168278]
D00806,Insect,22382,11211,[3],[-0.77365804  0.63471824 -0.68491251  0.66223496 -0.36056871  0.41821988]
D00814,Insect,14260,7178,[3],[-0.75392963  0.71482314 -0.63702254  0.7109847  -0.11250027  0.15813656]
D00855,Insect,17268,8656,[3],[-1.03273691  0.67365088 -0.65004326  0.54630121 -0.19138121  0.31711125]
D00895,Insect,11936,6298,[3],[-0.9833605   0.70755013 -0.62500369  0.43077837 -0.73110275  0.38565744]
D00989,Insect,17490,8767,[3],[-0.63446627  1.032111   -0.52650373  0.56829111 -0.15802962  0.21141655]
m0,Insect,16214,8159,[3],[0.03431715 0.63327946 0.04493715 0.54530413 0.03846988 0.96400268]
m1,Insect,15758,8004,[3],[0.03889524 0.41323214 0.10235574 0.3676093  0.04211085 0.92668455]
m10,Insect,14268,7182,[3],[0.02920913 0.89365809 0.02640659 0.97356419 0.02644062 0.2162872 ]
m11,Insect,14010,7011,[3],[0.02779941 0.95836478 0.02958809 0.50468243 0.02641012 0.09573478]
m12,Insect,18042,9091,[3],[0.04091994 0.95634551 0.03122303 0.36704925 0.04775062 0.54744827]
m13,Insect,14685,7587,[3],[0.02785269 0.5468998  0.02716235 0.17502902 0.03079077 0.97030579]
m14,Insect,10156,5209,[3],[0.02870419 0.97251847 0.028509   0.71181025 0.02906645 0.77026625]
m15,Insect,14404,7208,[3],[0.02865346 0.95680257 0.02799634 0.4137995  0.02707754 0.50004775]
m16,Insect,11256,5713,[3],[0.02696106 0.9726945  0.02669819 0.26847906 0.02639271 0.7177006 ]
m17,Insect,18320,9218,[3],[0.0446405  0.9553595  0.02658405 0.29310663 0.04149002 0.6405553 ]
m18,Insect,19070,9623,[3],[0.02543338 0.974775   0.0314239  0.42180337 0.0287935  0.78652063]
m19,Insect,13696,7616,[3],[0.02583575 0.97416662 0.02550975 0.34575013 0.027719   0.63437306]
m2,Insect,15381,7857,[3],[0.02649163 0.61535481 0.0259643  0.51480456 0.02668985 0.97438199]
m20,Insect,17793,9056,[3],[0.02927265 0.96947931 0.03363039 0.41809193 0.02999964 0.92362471]
m21,Insect,22998,11569,[3],[0.07503552 0.92496448 0.11171598 0.50221825 0.0410277  0.77798088]
m22,Insect,11404,5726,[3],[0.04876376 0.9512363  0.08446931 0.4080787  0.04299005 0.678125  ]
m23,Insect,11040,5544,[3],[0.0306662  0.47091562 0.04273552 0.42586928 0.03607862 0.94879804]
m24,Insect,12270,6157,[3],[0.04876376 0.9512363  0.08446931 0.4080787  0.04299005 0.85625   ]
m25,Insect,13340,6672,[3],[0.04062185 0.80185115 0.1232627  0.4943741  0.07407937 0.95322514]
m3,Insect,18220,9140,[3],[0.03085188 0.92555415 0.03376418 0.55326434 0.04773642 0.96678972]
m4,Insect,17220,8848,[3],[0.02738968 0.55427409 0.02964712 0.97208716 0.02654126 0.3285364 ]
m7,Insect,21716,10884,[3],[0.0448897  0.55572546 0.0801756  0.56446908 0.05635661 0.95652354]
m8,Insect,21592,11212,[3],[0.03035484 0.47313416 0.02632756 0.96719528 0.03531783 0.82636781]
m9,Insect,17830,9201,[3],[0.02767427 0.82944967 0.0342427  0.96575717 0.025      0.47815625]
m1147,Jet,18172,9125,[3],[0.02598713 0.96573026 0.02671549 0.32734843 0.02767604 0.88199598]
m1149,Jet,14064,7098,[3],[0.0261713  0.975      0.02557087 0.2971025  0.04500107 0.74920526]
m1150,Jet,19740,9874,[3],[0.02955653 0.73847054 0.02528337 0.20011171 0.03855732 0.97460948]
m1151,Jet,11042,5547,[3],[0.02511161 0.97025932 0.02553985 0.2638024  0.03607611 0.9470836 ]
m1152,Jet,12177,6463,[3],[0.02716756 0.92028637 0.0252795  0.4129335  0.03755944 0.97416967]
m1153,Jet,12213,6117,[3],[0.02706739 0.78916791 0.02585899 0.36130247 0.04148126 0.97480549]
m1154,Jet,14136,7088,[3],[0.02560419 0.84907602 0.02539086 0.27316672 0.05367981 0.97383014]
m1155,Jet,11448,6579,[3],[0.025      0.816625   0.025136   0.228482   0.02963675 0.975     ]
m1156,Jet,20776,10606,[3],[0.02697921 0.97301893 0.02510094 0.21293    0.02779227 0.83193827]
m1157,Jet,11574,6052,[3],[0.025      0.97147741 0.025      0.70371    0.02557594 0.18550777]
m1158,Jet,15656,7890,[3],[0.03893976 0.89463522 0.04093142 0.43494727 0.0940296  0.91855288]
m1159,Jet,12177,6463,[3],[0.02716756 0.92028637 0.0252795  0.4129335  0.03755944 0.97416967]
m1161,Jet,9288,5413,[3],[0.03187626 0.92471474 0.02654548 0.31836307 0.025      0.9524806 ]
m1162,Jet,14008,7046,[3],[0.0256915  0.83012467 0.03281206 0.97478809 0.0253855  0.27331775]
m1163,Jet,15030,8085,[3],[0.04123681 0.91724484 0.02664434 0.29375251 0.04176234 0.9731259 ]
m1165,Jet,15816,8020,[3],[0.02954496 0.96810918 0.025      0.794583   0.02800751 0.271841  ]
m1166,Jet,15002,7705,[3],[0.02976275 0.86704426 0.02935301 0.2476001  0.04079066 0.94427058]
m1167,Jet,13166,8032,[3],[0.03107162 0.69170037 0.02594522 0.2831215  0.07000757 0.95365927]
m1168,Jet,11025,5772,[3],[0.04436219 0.64157853 0.025      0.22203453 0.05108153 0.97004131]
m1169,Jet,14689,8054,[3],[0.02878221 0.65958907 0.02738787 0.30859302 0.02724815 0.94243359]
m1171,Jet,14550,7678,[3],[0.026831   0.97390287 0.02588819 0.280613   0.025907   0.735474  ]
m1172,Jet,10782,5598,[3],[0.03452393 0.96935475 0.025      0.770694   0.03171194 0.204025  ]
m1173,Jet,14294,7346,[3],[0.02892013 0.9684795  0.025      0.790161   0.025      0.261539  ]
m1174,Jet,18660,9353,[3],[0.03226847 0.50560538 0.02687461 0.21233838 0.06513511 0.95835157]
m1175,Jet,11144,5620,[3],[0.025547   0.6647105  0.02519325 0.321351   0.02540913 0.97329015]
m1176,Jet,10497,5477,[3],[0.02823381 0.80165719 0.02553405 0.21984799 0.04600607 0.96140632]
m1177,Jet,10802,5409,[3],[0.02521757 0.85706543 0.03769656 0.26543051 0.0463863  0.95383663]
m1178,Jet,14672,7556,[3],[0.02562275 0.46771033 0.03741891 0.19484533 0.06754542 0.95759971]
m1179,Jet,11189,6084,[3],[0.025      0.609183   0.02512    0.21155637 0.025      0.96025673]
m1180,Jet,11308,5656,[3],[0.03102513 0.64591673 0.02554066 0.22423009 0.04361689 0.9569145 ]
m1181,Jet,22601,11313,[3],[0.03181302 0.73479434 0.02789161 0.19228191 0.0422912  0.93654451]
m1182,Jet,15232,7618,[3],[0.05755217 0.91757236 0.0585189  0.94144397 0.02750851 0.21290981]
m1183,Jet,10414,5489,[3],[0.04897288 0.96806344 0.02602749 0.82580306 0.02687545 0.222658  ]
m1184,Jet,13476,6833,[3],[0.03259659 0.50258241 0.05066837 0.25836791 0.05032483 0.93314295]
m1185,Jet,11500,5927,[3],[0.07363573 0.42188127 0.03516965 0.21555642 0.04994057 0.91421293]
m1187,Jet,18934,9469,[3],[0.02545071 0.65788236 0.02763389 0.25613894 0.04681819 0.94419762]
m1188,Jet,17482,8751,[3],[0.05497313 0.75187777 0.02727026 0.27292439 0.05387127 0.97076131]
m1190,Jet,9960,5098,[3],[0.0534195  0.64762948 0.02672403 0.27241035 0.03191515 0.95605068]
m1191,Jet,14236,7235,[3],[0.025      0.975      0.02630763 0.88760212 0.025      0.17626   ]
m1193,Jet,15079,7542,[3],[0.025      0.521407   0.02527633 0.20771534 0.02779735 0.94344389]
m1194,Jet,9794,5182,[3],[0.0373255  0.975      0.02541447 0.74992866 0.03017726 0.251583  ]
m1195,Jet,17500,9002,[3],[0.06767082 0.95617477 0.025      0.7357     0.03125757 0.237137  ]
m1196,Jet,23474,11997,[3],[0.04186435 0.96039636 0.02566756 0.67571148 0.02656771 0.228142  ]
m1197,Jet,15186,7750,[3],[0.03410063 0.67637537 0.04009968 0.18898736 0.05118547 0.96222421]
m1198,Jet,17115,8762,[3],[0.05136107 0.63854792 0.02572124 0.22859984 0.03491811 0.96366364]
m1199,Jet,9873,5104,[3],[0.03356412 0.97454288 0.02561203 0.2161443  0.02834601 0.55370067]
m1200,Jet,14519,7365,[3],[0.04094807 0.46861215 0.02547676 0.25011897 0.05556525 0.87425513]
m1202,Jet,13108,6572,[3],[0.02608823 0.5652987  0.02714011 0.22495896 0.03791491 0.97158647]
m1204,Jet,16274,8330,[3],[0.02591674 0.66580526 0.03963406 0.33241294 0.05081595 0.94836038]
m1205,Jet,19814,10220,[3],[0.025      0.95441147 0.025      0.774295   0.02846798 0.21695   ]
m1207,Jet,11162,5710,[3],[0.11867559 0.975      0.02971021 0.14319668 0.03394684 0.3749086 ]
m1208,Jet,13092,6718,[3],[0.02548872 0.71803213 0.03921288 0.21843374 0.12795964 0.87349962]
m1209,Jet,17634,8819,[3],[0.03042296 0.93022163 0.02801049 0.23026276 0.03202017 0.96961961]
m1210,Jet,13678,6850,[3],[0.02680865 0.67625114 0.03060062 0.21660276 0.04512227 0.88442588]
m1211,Jet,18110,9244,[3],[0.11667238 0.90752305 0.02587267 0.30455378 0.03552228 0.96430477]
m1212,Jet,19811,10334,[3],[0.02529791 0.62527812 0.03014162 0.318204   0.028189   0.95820146]
m1213,Jet,13297,6672,[3],[0.03169288 0.45100135 0.02523204 0.16158201 0.05816573 0.92808175]
m1214,Jet,15518,7787,[3],[0.04237695 0.60525012 0.02569428 0.21599434 0.02584574 0.97344125]
m1215,Jet,14668,7340,[3],[0.02594604 0.23117385 0.0403169  0.67973509 0.06749046 0.96119744]
m1216,Jet,13950,6977,[3],[0.03852854 0.65630423 0.02732234 0.21500026 0.03367746 0.96727675]
m1217,Jet,19883,9997,[3],[0.02856249 0.60398807 0.02663322 0.25191708 0.05282643 0.95365867]
m1218,Jet,15771,8141,[3],[0.0969137  0.6065667  0.02501814 0.226508   0.04179342 0.95610787]
m1219,Jet,14128,7066,[3],[0.02625354 0.16852912 0.05534115 0.70096676 0.10240973 0.94048136]
m1220,Jet,20660,10336,[3],[0.0362535  0.66217651 0.02534919 0.21410441 0.03700805 0.94560139]
m1221,Jet,15718,7985,[3],[0.07796596 0.97371729 0.06178299 0.80980867 0.02594047 0.21859602]
m1222,Jet,17736,9031,[3],[0.08097328 0.97343284 0.05598899 0.86431439 0.04414973 0.38043887]
m1223,Jet,17550,8777,[3],[0.02507823 0.68554032 0.02501094 0.20115688 0.02703582 0.97456804]
m1224,Jet,10118,5240,[3],[0.04509049 0.9271656  0.03069062 0.43097606 0.02527164 0.164967  ]
m1225,Jet,11812,6001,[3],[0.12785647 0.96540637 0.14067019 0.61565781 0.02852432 0.180143  ]
m1226,Jet,11064,5534,[3],[0.08491535 0.96541866 0.03080215 0.22493847 0.05343406 0.47292302]
m1227,Jet,11674,6042,[3],[0.025      0.96939514 0.025      0.768503   0.03119057 0.158925  ]
m1228,Jet,13386,7042,[3],[0.12655622 0.96872754 0.025      0.705579   0.02735704 0.16931   ]
m1229,Jet,17823,9210,[3],[0.02591463 0.50037738 0.025      0.96571225 0.02563781 0.22453262]
m1230,Jet,13533,7144,[3],[0.0274335  0.96950782 0.025      0.614959   0.02815575 0.311299  ]
m1231,Jet,19328,9857,[3],[0.10442452 0.55411922 0.03070631 0.15491532 0.03668103 0.92096091]
m1232,Jet,12300,6286,[3],[0.1603303  0.81399386 0.02887105 0.23858436 0.02913183 0.95337907]
m1233,Jet,15927,8102,[3],[0.06628944 0.47121056 0.02657393 0.22972229 0.05012139 0.97378906]
m1234,Jet,13195,6760,[3],[0.14614259 0.73127689 0.02855114 0.23059528 0.02978603 0.96931731]
m1235,Jet,13961,7082,[3],[0.08462653 0.91537347 0.03855249 0.19656151 0.04622345 0.93337161]
m1236,Jet,20420,10484,[3],[0.02528381 0.66253319 0.02590263 0.215434   0.04100156 0.97187143]
m1237,Jet,13589,7004,[3],[0.06123729 0.93853077 0.03015644 0.29991056 0.03324241 0.92525504]
m1238,Jet,13412,6749,[3],[0.08243935 0.45009027 0.03171038 0.21292069 0.0409447  0.92360678]
m1239,Jet,21124,10752,[3],[0.04414186 0.96767102 0.025      0.768339   0.02977507 0.24777   ]
m1240,Jet,12275,6180,[3],[0.13945698 0.74744784 0.05066837 0.25836791 0.05032483 0.93314295]
m1241,Jet,19650,10099,[3],[0.03264586 0.96218573 0.025      0.703854   0.02596541 0.263759  ]
m1242,Jet,19498,9918,[3],[0.03098615 0.94642908 0.025      0.594074   0.02963372 0.235287  ]
m1243,Jet,19587,9970,[3],[0.05858478 0.64368522 0.02963968 0.23548579 0.05394976 0.93723411]
m1245,Jet,14806,7405,[3],[0.14803909 0.85255627 0.02630571 0.24801226 0.03214584 0.69979219]
m1246,Jet,17284,8834,[3],[0.05580145 0.79182425 0.0267931  0.29888077 0.03291056 0.96739544]
m1247,Jet,13128,6566,[3],[0.02513347 0.68039814 0.02721369 0.33711955 0.02665189 0.97242132]
m1248,Jet,16199,8313,[3],[0.02808478 0.9526578  0.02930671 0.38779071 0.03655129 0.62322709]
m1249,Jet,14424,7214,[3],[0.04005852 0.94112997 0.04525367 0.61018175 0.02682992 0.36730656]
m1250,Jet,10852,5483,[3],[0.02665958 0.87440274 0.0257895  0.2256925  0.02533787 0.97470187]
m1251,Jet,14689,8054,[3],[0.02878221 0.65958907 0.02738787 0.30859302 0.02724815 0.94243359]
m1252,Jet,12759,7119,[3],[0.025      0.975      0.02511738 0.60424375 0.026914   0.239457  ]
m1253,Jet,18321,9408,[3],[0.04846537 0.95671398 0.025      0.715337   0.03116062 0.231058  ]
m1255,Jet,15205,7924,[3],[0.02834363 0.972181   0.02558925 0.24645838 0.02679638 0.50607362]
m1258,Jet,12323,7041,[3],[0.03107162 0.69170037 0.02596397 0.2831215  0.05707984 0.95365927]
m1261,Jet,22560,11535,[3],[0.04884766 0.96691114 0.025      0.719979   0.02862952 0.249154  ]
m1262,Jet,10058,5235,[3],[0.025      0.96651594 0.025      0.654949   0.02588074 0.227855  ]
m1263,Jet,14668,7620,[3],[0.025      0.975      0.025      0.918087   0.02794354 0.273664  ]
m1264,Jet,12184,6302,[3],[0.025      0.857277   0.025      0.975      0.03738532 0.248069  ]
m1265,Jet,11195,5731,[3],[0.11828577 0.975      0.02979294 0.1440754  0.03400709 0.37544765]
m1266,Jet,15342,8215,[3],[0.025      0.975      0.02542675 0.68508525 0.02507425 0.200851  ]
m1267,Jet,9993,5164,[3],[0.06569447 0.975      0.025      0.906445   0.02701713 0.18569722]
m1268,Jet,18386,9275,[3],[0.02948701 0.56452719 0.025      0.975      0.03635969 0.09882306]
m1269,Jet,19970,10109,[3],[0.025      0.52288763 0.025      0.975      0.02624639 0.102679  ]
m1270,Jet,9988,5086,[3],[0.03561342 0.447222   0.025      0.975      0.02568638 0.12963   ]
m1271,Jet,10430,5313,[3],[0.025      0.44356363 0.025      0.975      0.02838439 0.168981  ]
m1273,Jet,15433,7761,[3],[0.03633366 0.96541514 0.02596249 0.54486869 0.02517121 0.14752861]
m1274,Jet,17562,8913,[3],[0.025      0.64311008 0.025      0.975      0.026015   0.156416  ]
m1275,Jet,21162,10700,[3],[0.025      0.54532189 0.025      0.975      0.03081481 0.176995  ]
m1276,Jet,19912,10102,[3],[0.025      0.42553779 0.025      0.975      0.02619318 0.107863  ]
m1277,Jet,16234,8251,[3],[0.025279   0.47611719 0.025      0.975      0.02779695 0.118603  ]
m1278,Jet,13056,6682,[3],[0.02526568 0.46862084 0.025      0.975      0.02537135 0.150699  ]
m1279,Jet,19742,10033,[3],[0.025      0.455168   0.02507443 0.97492557 0.02914328 0.160655  ]
m1280,Jet,13091,6694,[3],[0.02515555 0.44004337 0.025      0.975      0.02540138 0.13647496]
m1281,Jet,10360,5273,[3],[0.02623136 0.55226064 0.025      0.975      0.02511693 0.11036292]
m1282,Jet,11426,5793,[3],[0.025      0.67920311 0.025      0.975      0.02564358 0.126465  ]
m1283,Jet,11176,5709,[3],[0.025      0.53517991 0.025      0.975      0.03090604 0.196045  ]
m1285,Jet,12562,6387,[3],[0.025      0.37990501 0.02511172 0.35281618 0.02503924 0.9749907 ]
m1286,Jet,12470,6375,[3],[0.025      0.581852   0.025      0.975      0.02517505 0.139     ]
m1287,Jet,17152,8724,[3],[0.025      0.46221453 0.025      0.975      0.02547292 0.115832  ]
m1288,Jet,23236,12001,[3],[0.025      0.68466981 0.025      0.975      0.02631187 0.240696  ]
m1290,Jet,25598,12950,[3],[0.025      0.47186283 0.025      0.975      0.02913149 0.132589  ]
m1291,Jet,16958,8617,[3],[0.025      0.609615   0.025      0.975      0.02797183 0.185769  ]
m1292,Jet,12118,6526,[3],[0.025      0.671475   0.02562363 0.97437637 0.02707075 0.20855025]
m1293,Jet,18204,9314,[3],[0.036177   0.65454958 0.025      0.975      0.03362409 0.21986106]
