File name,Class,Number of faces,Number of vertices,Type of faces,Bounding box
m171,Humanoid,11554,6092,[3],[-0.0876961  0.0814408 -0.239254   0.24668   -0.63514    0.36486  ]
m172,Humanoid,12184,6132,[3],[-0.0650571  0.0605797 -0.152247   0.151383  -0.396617   0.603383 ]
m173,Humanoid,16666,8641,[3],[-0.0656995  0.0841945 -0.1372     0.138658  -0.575549   0.424451 ]
m174,Humanoid,15724,7904,[3],[-0.118635   0.0729409 -0.194324   0.192573  -0.602638   0.397362 ]
m175,Humanoid,11474,6145,[3],[-0.132274  0.173404 -0.157874  0.154613 -0.471222  0.528778]
m176,Humanoid,17736,8932,[3],[-0.080795   0.0880928 -0.212208   0.212394  -0.471954   0.528046 ]
m177,Humanoid,10164,5147,[3],[-0.114222   0.0822579 -0.190583   0.181943  -0.540165   0.459835 ]
m183,Humanoid,22608,11376,[3],[-0.194916  0.155814 -0.454569  0.454453 -0.534784  0.465216]
m184,Humanoid,19234,9779,[3],[-0.0600308  0.0855232 -0.131582   0.131194  -0.551897   0.448103 ]
m185,Humanoid,10356,5357,[3],[-0.141832  0.140125 -0.141963  0.136236 -0.448322  0.551678]
m186,Humanoid,16420,8685,[3],[-0.0707484  0.0850093 -0.153129   0.155742  -0.434703   0.565297 ]
m187,Humanoid,10780,5444,[3],[-0.0944412  0.300285  -0.266256   0.274874  -0.494937   0.505063 ]
m188,Humanoid,9680,5048,[3],[-0.13015    0.0824158 -0.146768   0.146632  -0.582146   0.417854 ]
m189,Humanoid,17056,8592,[3],[-0.0536661  0.0760009 -0.133498   0.133692  -0.434349   0.565651 ]
m190,Humanoid,20613,10533,[3],[-0.184088  0.157102 -0.243824  0.2503   -0.401614  0.598386]
m191,Humanoid,13514,6797,[3],[-0.100516   0.0930138 -0.258996   0.258652  -0.519159   0.480841 ]
m192,Humanoid,19065,9703,[3],[-0.137216   0.0785096 -0.130572   0.128641  -0.436969   0.563031 ]
m194,Humanoid,11315,6400,[3],[-0.0855054  0.107954  -0.195272   0.195061  -0.514066   0.485934 ]
m196,Humanoid,21305,10982,[3],[-0.0728955  0.0826367 -0.217175   0.216929  -0.438935   0.561065 ]
m197,Humanoid,9118,5257,[3],[-0.0910463  0.0631814 -0.142805   0.142838  -0.534864   0.465136 ]
m198,Humanoid,20471,10651,[3],[-0.191628  0.116028 -0.196929  0.20501  -0.57897   0.42103 ]
m202,Humanoid,11500,5786,[3],[-0.0672876  0.104125  -0.140063   0.140159  -0.463268   0.536732 ]
m203,Humanoid,20392,10212,[3],[-0.0737576  0.0904371 -0.16782    0.163597  -0.39182    0.60818  ]
m204,Humanoid,12819,6538,[3],[-0.161982  0.151869 -0.221128  0.115696 -0.351946  0.648054]
m205,Humanoid,18542,9315,[3],[-0.086336  0.108468 -0.186812  0.18097  -0.487877  0.512123]
m206,Humanoid,16319,8440,[3],[-0.137771  0.105604 -0.150055  0.123358 -0.324522  0.675478]
m207,Humanoid,17765,9257,[3],[-0.145166  0.182959 -0.171005  0.165655 -0.393194  0.606806]
m208,Humanoid,20590,10297,[3],[-0.0651534  0.075926  -0.175744   0.174553  -0.544929   0.455071 ]
m210,Humanoid,21324,10670,[3],[-0.269697  0.162677 -0.266659  0.429933 -0.439541  0.560459]
m211,Humanoid,15390,7697,[3],[-0.0776699  0.0802955 -0.175012   0.162214  -0.474304   0.525696 ]
m212,Humanoid,19456,9730,[3],[-0.0930527  0.0740734 -0.271883   0.283986  -0.539575   0.460425 ]
m213,Humanoid,10112,5097,[3],[-0.102207   0.0703165 -0.139574   0.1397    -0.533903   0.466097 ]
m214,Humanoid,11208,5642,[3],[-0.0713034  0.106346  -0.140618   0.140618  -0.543025   0.456975 ]
m215,Humanoid,9940,5006,[3],[-0.0668715  0.0781908 -0.139596   0.139733  -0.463414   0.536586 ]
m217,Humanoid,14465,7924,[3],[-0.122615  0.120162 -0.179085  0.151846 -0.589989  0.410011]
m218,Humanoid,15007,7527,[3],[-0.186155  0.183778 -0.323676  0.420047 -0.443438  0.556562]
m219,Humanoid,16932,9248,[3],[-0.0633126  0.0909981 -0.467977   0.44375   -0.378111   0.621889 ]
m232,Humanoid,11602,5803,[3],[-0.0961287  0.173609  -0.448771   0.448803  -0.500563   0.499437 ]
m233,Humanoid,15116,7590,[3],[-0.071311  0.10215  -0.491671  0.491645 -0.580096  0.419904]
m234,Humanoid,9520,4878,[3],[-0.084029   0.0829549 -0.420103   0.421399  -0.562837   0.437163 ]
m235,Humanoid,11936,5970,[3],[-0.0824073  0.129657  -0.429568   0.424999  -0.460281   0.539719 ]
m236,Humanoid,10338,5319,[3],[-0.10321   0.128585 -0.50001   0.49999  -0.368377  0.612996]
m237,Humanoid,13146,6575,[3],[-0.0666418  0.058771  -0.462178   0.461604  -0.429652   0.570348 ]
m238,Humanoid,9945,5372,[3],[-0.0924522  0.0821052 -0.459958   0.460483  -0.376359   0.623641 ]
m239,Humanoid,9523,5183,[3],[-0.0930932  0.0886978 -0.374875   0.372742  -0.370238   0.629762 ]
m240,Humanoid,16578,8329,[3],[-0.0726203  0.0947547 -0.452768   0.45277   -0.610399   0.389601 ]
m241,Humanoid,9829,5354,[3],[-0.220771   0.0837312 -0.409659   0.404707  -0.401491   0.598509 ]
m242,Humanoid,9955,5438,[3],[-0.222023  0.166891 -0.446593  0.443081 -0.609927  0.390073]
m243,Humanoid,9767,5300,[3],[-0.093701   0.0728789 -0.474263   0.463316  -0.372717   0.627283 ]
m244,Humanoid,9885,5342,[3],[-0.0940629  0.0889623 -0.440625   0.446899  -0.360267   0.639733 ]
m245,Humanoid,10148,5524,[3],[-0.0794258  0.0743976 -0.464321   0.471923  -0.374991   0.625009 ]
m246,Humanoid,9328,5044,[3],[-0.0785667  0.0671339 -0.404357   0.403675  -0.373555   0.626445 ]
m248,Humanoid,16838,8614,[3],[-0.0682976  0.0796713 -0.464315   0.465155  -0.590699   0.409301 ]
m257,Humanoid,9800,4925,[3],[-0.141943  0.13843  -0.48859   0.51141  -0.541303  0.338336]
m259,Humanoid,9812,4944,[3],[-0.231996  0.182536 -0.25092   0.291318 -0.519007  0.480993]
m260,Humanoid,23596,11873,[3],[-0.104583  0.179667 -0.204184  0.202909 -0.375867  0.624133]
m261,Humanoid,10110,5225,[3],[-0.159461  0.150171 -0.131496  0.127992 -0.571256  0.428744]
m262,Humanoid,9556,4896,[3],[-0.137295  0.131734 -0.129572  0.157014 -0.440258  0.559742]
m263,Humanoid,10083,5189,[3],[-0.157556  0.187254 -0.257906  0.249336 -0.551908  0.448092]
m266,Humanoid,9688,4902,[3],[-0.149877  0.165029 -0.482842  0.405223 -0.449895  0.550105]
D00081,Insect,13692,6870,[3],[-0.16399   0.14936  -0.210537  0.583649 -0.496284  0.503716]
D00102,Insect,10182,5482,[3],[-0.403716  0.220016 -0.500009  0.499991 -0.397737  0.378963]
D00109,Insect,12236,6933,[3],[-0.377118  0.203578 -0.5       0.5      -0.292055  0.484011]
D00117,Insect,9716,5087,[3],[-0.161607  0.363134 -0.405112  0.403338 -0.509941  0.490059]
D00136,Insect,26670,13665,[3],[-0.205453  0.186344 -0.352228  0.372285 -0.313029  0.686971]
D00160,Insect,15272,7660,[3],[-0.172749  0.108883 -0.37933   0.438465 -0.498567  0.501433]
D00180,Insect,10190,5486,[3],[-0.219966  0.403764 -0.500009  0.499991 -0.378995  0.397679]
D00231,Insect,11124,5590,[3],[-0.0894578  0.0977099 -0.312416   0.310121  -0.500124   0.499876 ]
D00291,Insect,19162,9603,[3],[-0.110908   0.0593554 -0.226693   0.227755  -0.393807   0.606193 ]
D00294,Insect,20400,11118,[3],[-0.157357  0.157362 -0.465233  0.420004 -0.656698  0.343302]
D00309,Insect,9252,4805,[3],[-0.255533  0.216712 -0.473336  0.480934 -0.540726  0.459274]
D00315,Insect,23012,11534,[3],[-0.148291  0.165094 -0.269944  0.275067 -0.387872  0.612128]
D00399,Insect,10540,5442,[3],[-0.127236   0.0623579 -0.500497   0.499503  -0.35654    0.528107 ]
D00510,Insect,9682,4895,[3],[-0.117062  0.198923 -0.449828  0.458118 -0.544648  0.455352]
D00590,Insect,14726,7365,[3],[-0.0770391  0.074722  -0.302347   0.354015  -0.499999   0.500001 ]
D00615,Insect,9704,5289,[3],[-0.184123  0.398996 -0.5       0.5      -0.531477  0.257315]
D00672,Insect,13684,7610,[3],[-0.148602  0.20601  -0.316524  0.334703 -0.496439  0.503561]
D00695,Insect,13334,6713,[3],[-0.152035   0.0778635 -0.323774   0.323774  -0.419952   0.580048 ]
D00713,Insect,9596,4898,[3],[-0.26046   0.218648 -0.632148  0.367852 -0.398464  0.401966]
D00734,Insect,16339,8320,[3],[-0.18139   0.212401 -0.454418  0.512244 -0.465451  0.534549]
D00746,Insect,19064,9620,[3],[-0.182739  0.228038 -0.36631   0.430083 -0.492424  0.507576]
D00774,Insect,18320,9218,[3],[-0.156701  0.14403  -0.313922  0.342947 -0.500001  0.499999]
D00786,Insect,13612,6963,[3],[-0.128864  0.261648 -0.281869  0.286016 -0.517354  0.482646]
D00787,Insect,9235,5319,[3],[-0.00790954  0.00816655 -0.154162    0.176082   -0.480085    0.519915  ]
D00806,Insect,22382,11211,[3],[-0.264222  0.214099 -0.484021  0.486647 -0.450386  0.549614]
D00814,Insect,14260,7178,[3],[-0.112489   0.0803922 -0.398633   0.52708   -0.519249   0.480751 ]
D00855,Insect,17268,8656,[3],[-0.12615   0.159278 -0.353255  0.354639 -0.493112  0.506888]
D00895,Insect,11936,6298,[3],[-0.142707  0.287415 -0.501121  0.498879 -0.361003  0.209953]
D00989,Insect,17490,8767,[3],[-0.120029  0.101448 -0.316901  0.316442 -0.444505  0.555495]
m0,Insect,16214,8159,[3],[-0.271363  0.110814 -0.293762  0.293664 -0.447482  0.552518]
m1,Insect,15758,8004,[3],[-0.133587  0.152721 -0.209245  0.210805 -0.529665  0.470335]
m10,Insect,14268,7182,[3],[-0.112527   0.0802867 -0.527265   0.398473  -0.519261   0.480739 ]
m11,Insect,14010,7011,[3],[-0.0357064  0.0336468 -0.255841   0.259684  -0.47729    0.52271  ]
m12,Insect,18042,9091,[3],[-0.15615   0.1914   -0.280529  0.279692 -0.507807  0.492193]
m13,Insect,14685,7587,[3],[-0.111534   0.0655734 -0.298215   0.268726  -0.495848   0.504152 ]
m14,Insect,10156,5209,[3],[-0.177265  0.104928 -0.499074  0.500926 -0.410078  0.340468]
m15,Insect,14404,7208,[3],[-0.0356066  0.0339471 -0.260281   0.258384  -0.473613   0.526387 ]
m16,Insect,11256,5713,[3],[-0.14394    0.0927768 -0.352832   0.366913  -0.590535   0.409465 ]
m17,Insect,18320,9218,[3],[-0.156701  0.144031 -0.313923  0.342945 -0.500001  0.499999]
m18,Insect,19070,9623,[3],[-0.182743  0.228027 -0.366325  0.430069 -0.507575  0.492425]
m19,Insect,13696,7616,[3],[-0.148563  0.206061 -0.3164    0.334868 -0.503569  0.496431]
m2,Insect,15381,7857,[3],[-0.261089  0.133215 -0.284548  0.279563 -0.498991  0.501009]
m20,Insect,17793,9056,[3],[-0.211438  0.182299 -0.511972  0.454711 -0.467286  0.532714]
m21,Insect,22998,11569,[3],[-0.258209  0.229652 -0.346073  0.498837 -0.500094  0.499906]
m22,Insect,11404,5726,[3],[-0.191106  0.178621 -0.329099  0.366578 -0.500086  0.499914]
m23,Insect,11040,5544,[3],[-0.160776  0.22186  -0.245079  0.245931 -0.625616  0.374384]
m24,Insect,12270,6157,[3],[-0.174105  0.184401 -0.522564  0.382988 -0.499583  0.500417]
m25,Insect,13340,6672,[3],[-0.202155  0.235205 -0.431998  0.432983 -0.613635  0.386365]
m3,Insect,9760,4910,[3],[-0.261959  0.305582 -0.476676  0.523324 -0.48044   0.481421]
m4,Insect,17220,8848,[3],[-0.20872   0.10012  -0.272931  0.269796 -0.476158  0.523842]
m7,Insect,21716,10884,[3],[-0.240302  0.19072  -0.282526  0.277325 -0.345573  0.654427]
m8,Insect,21592,11212,[3],[-0.257433  0.261862 -0.401904  0.598096 -0.44082   0.517636]
m9,Insect,17830,9201,[3],[-0.507957  0.492043 -0.268995  0.180099 -0.490979  0.356027]
m1147,Jet,18172,9125,[3],[-0.0721258  0.182835  -0.451536   0.451536  -0.582432   0.417568 ]
m1149,Jet,14064,7098,[3],[-0.159398   0.0614093 -0.370866   0.36881   -0.64035    0.35965  ]
m1150,Jet,9640,4824,[3],[-0.100465   0.0570048 -0.375643   0.376588  -0.561762   0.438238 ]
m1151,Jet,11042,5547,[3],[-0.117778  0.082886 -0.496216  0.503784 -0.432825  0.547293]
m1152,Jet,12177,6463,[3],[-0.0885859  0.242128  -0.47651    0.472212  -0.576683   0.423317 ]
m1153,Jet,12213,6117,[3],[-0.232209   0.0949405 -0.405539   0.405034  -0.478378   0.521622 ]
m1154,Jet,14136,7088,[3],[-0.0734745  0.160649  -0.442354   0.444963  -0.527161   0.472839 ]
m1155,Jet,11448,6579,[3],[-0.067872  0.140456 -0.413586  0.413656 -0.349383  0.650617]
m1156,Jet,20776,10606,[3],[-0.0686383  0.0922091 -0.5        0.5       -0.408007   0.454009 ]
m1157,Jet,11574,6052,[3],[-0.0571434  0.0885006 -0.355129   0.35525   -0.328824   0.671176 ]
m1158,Jet,15656,7890,[3],[-0.235389  0.117383 -0.498176  0.501824 -0.456387  0.512981]
m1159,Jet,12177,6463,[3],[-0.0885859  0.242128  -0.47651    0.472212  -0.576683   0.423317 ]
m1161,Jet,9288,5413,[3],[-0.0652049  0.220969  -0.4772     0.476436  -0.487947   0.512053 ]
m1162,Jet,14008,7046,[3],[-0.0583915  0.14697   -0.421773   0.421773  -0.511711   0.488289 ]
m1163,Jet,15030,8085,[3],[-0.0837269  0.169983  -0.471587   0.468362  -0.49815    0.50185  ]
m1165,Jet,15816,8020,[3],[-0.154689  0.070568 -0.409107  0.409138 -0.527495  0.472505]
m1166,Jet,15002,7705,[3],[-0.0626757  0.126875  -0.456021   0.455275  -0.514708   0.485292 ]
m1167,Jet,13166,8032,[3],[-0.161992  0.121186 -0.373138  0.371295 -0.586792  0.413208]
m1168,Jet,11025,5772,[3],[-0.154675   0.0580672 -0.327285   0.320452  -0.570387   0.429613 ]
m1169,Jet,14689,8054,[3],[-0.126025  0.177328 -0.344177  0.345105 -0.556963  0.443037]
m1171,Jet,14550,7678,[3],[-0.142845  0.119428 -0.37792   0.371862 -0.437229  0.562771]
m1172,Jet,10782,5598,[3],[-0.0619344  0.125051  -0.398878   0.398888  -0.608324   0.391676 ]
m1173,Jet,14294,7346,[3],[-0.167752   0.0817971 -0.405929   0.407272  -0.511618   0.488382 ]
m1174,Jet,18660,9353,[3],[-0.064558  0.1328   -0.263873  0.263512 -0.412243  0.587757]
m1175,Jet,11144,5620,[3],[-0.0668246  0.247602  -0.336335   0.337905  -0.436934   0.563066 ]
m1176,Jet,10497,5477,[3],[-0.140772   0.0583374 -0.419295   0.421378  -0.515451   0.484549 ]
m1177,Jet,10802,5409,[3],[-0.166538   0.0831352 -0.462747   0.453991  -0.612907   0.387093 ]
m1178,Jet,14672,7556,[3],[-0.110587   0.0653074 -0.24867    0.247943  -0.463633   0.536367 ]
m1179,Jet,11189,6084,[3],[-0.150817   0.0474335 -0.312847   0.311705  -0.438646   0.561354 ]
m1180,Jet,11308,5656,[3],[-0.0668202  0.152546  -0.339094   0.334105  -0.391853   0.608147 ]
m1181,Jet,22601,11313,[3],[-0.125542   0.0708904 -0.398757   0.386882  -0.400776   0.599224 ]
m1182,Jet,15232,7618,[3],[-0.0569075  0.122769  -0.295925   0.296933  -0.599698   0.400302 ]
m1183,Jet,10414,5489,[3],[-0.141216   0.0746694 -0.435469   0.435345  -0.571823   0.428177 ]
m1184,Jet,13476,6833,[3],[-0.132212  0.102725 -0.266448  0.26582  -0.478609  0.521391]
m1185,Jet,11500,5927,[3],[-0.0798643  0.128402  -0.20153    0.201353  -0.421849   0.578151 ]
m1187,Jet,18934,9469,[3],[-0.192078  0.064017 -0.352642  0.352572 -0.569811  0.430189]
m1188,Jet,17482,8751,[3],[-0.0670826  0.185802  -0.378058   0.375698  -0.514139   0.485861 ]
m1190,Jet,9960,5098,[3],[-0.155591   0.0933287 -0.313862   0.325702  -0.493678   0.506322 ]
m1191,Jet,14236,7235,[3],[-0.0914556  0.0674208 -0.499186   0.500814  -0.55201    0.354632 ]
m1193,Jet,15079,7542,[3],[-0.0363393  0.160058  -0.271079   0.271006  -0.395788   0.604212 ]
m1194,Jet,9794,5182,[3],[-0.173711   0.0620592 -0.38618    0.386345  -0.566943   0.433057 ]
m1195,Jet,17500,9002,[3],[-0.0714893  0.158511  -0.399992   0.399845  -0.451925   0.548075 ]
m1196,Jet,9336,4886,[3],[-0.163771  0.05489  -0.351936  0.351976 -0.433013  0.566987]
m1197,Jet,15186,7750,[3],[-0.118129   0.0490791 -0.351901   0.353637  -0.577975   0.422025 ]
m1198,Jet,17115,8762,[3],[-0.0500148  0.169023  -0.315076   0.317318  -0.533402   0.466598 ]
m1199,Jet,9873,5104,[3],[-0.159023   0.0477071 -0.278797   0.279537  -0.502462   0.497538 ]
m1200,Jet,14519,7365,[3],[-0.071247  0.186493 -0.260507  0.257754 -0.533279  0.466721]
m1202,Jet,13108,6572,[3],[-0.127042   0.0639377 -0.287192   0.28663   -0.417655   0.582345 ]
m1204,Jet,16274,8330,[3],[-0.0895445  0.233885  -0.357077   0.355874  -0.413658   0.586342 ]
m1205,Jet,19814,10220,[3],[-0.105445   0.0731918 -0.403637   0.40343   -0.592497   0.407503 ]
m1207,Jet,11162,5710,[3],[-0.0548069  0.0775212 -0.199549   0.1987    -0.318902   0.681098 ]
m1208,Jet,13092,6718,[3],[-0.11372    0.0920644 -0.441808   0.476034  -0.550345   0.449655 ]
m1209,Jet,17634,8819,[3],[-0.132281   0.0749812 -0.501596   0.498404  -0.450246   0.509923 ]
m1210,Jet,13678,6850,[3],[-0.160476   0.0604032 -0.348071   0.416929  -0.629688   0.370312 ]
m1211,Jet,18110,9244,[3],[-0.0866147  0.168489  -0.502247   0.497753  -0.390748   0.480649 ]
m1212,Jet,19811,10334,[3],[-0.229964   0.0780076 -0.322369   0.322599  -0.588084   0.411916 ]
m1213,Jet,13297,6672,[3],[-0.122269   0.0350985 -0.240994   0.240984  -0.609751   0.390249 ]
m1214,Jet,15518,7787,[3],[-0.0384414  0.143173  -0.296728   0.296704  -0.443917   0.556083 ]
m1215,Jet,14668,7340,[3],[-0.152488   0.0609221 -0.357505   0.357866  -0.586364   0.413636 ]
m1216,Jet,13950,6977,[3],[-0.0587106  0.142776  -0.330802   0.33088   -0.540905   0.459095 ]
m1217,Jet,19883,9997,[3],[-0.0659407  0.181662  -0.319184   0.318849  -0.415976   0.584024 ]
m1218,Jet,15771,8141,[3],[-0.0548144  0.161066  -0.267765   0.28852   -0.416019   0.583981 ]
m1219,Jet,14128,7066,[3],[-0.0455182  0.123273  -0.378508   0.392208  -0.558177   0.441823 ]
m1220,Jet,20660,10336,[3],[-0.0610694  0.137991  -0.345139   0.343623  -0.608529   0.391471 ]
m1221,Jet,15718,7985,[3],[-0.110499  0.113526 -0.415125  0.41689  -0.767775  0.232225]
m1222,Jet,17736,9031,[3],[-0.273214  0.100633 -0.455327  0.450008 -0.270667  0.729333]
m1223,Jet,17550,8777,[3],[-0.0451735  0.142681  -0.348554   0.348565  -0.43129    0.56871  ]
m1224,Jet,10118,5240,[3],[-0.0382311  0.117501  -0.226953   0.226772  -0.42063    0.57937  ]
m1225,Jet,11812,6001,[3],[-0.089889   0.0639285 -0.280288   0.280773  -0.534746   0.465254 ]
m1226,Jet,11064,5534,[3],[-0.142031  0.073325 -0.235274  0.239648 -0.527292  0.472708]
m1227,Jet,11674,6042,[3],[-0.0422204  0.0764649 -0.391626   0.391685  -0.38247    0.61753  ]
m1228,Jet,13386,7042,[3],[-0.0489342  0.116608  -0.404206   0.404234  -0.346241   0.653759 ]
m1229,Jet,17823,9210,[3],[-0.167329  0.040589 -0.252525  0.251834 -0.608662  0.391338]
m1230,Jet,13533,7144,[3],[-0.221411   0.0795006 -0.313104   0.313314  -0.422664   0.577336 ]
m1231,Jet,19328,9857,[3],[-0.0463742  0.0784817 -0.250934   0.257711  -0.564532   0.435468 ]
m1232,Jet,12300,6286,[3],[-0.157902   0.0665851 -0.353283   0.35367   -0.593867   0.406133 ]
m1233,Jet,15927,8102,[3],[-0.0767906  0.120309  -0.218582   0.218623  -0.474635   0.525365 ]
m1234,Jet,13195,6760,[3],[-0.112319   0.0688301 -0.308667   0.309781  -0.55285    0.44715  ]
m1235,Jet,13961,7082,[3],[-0.066686  0.117385 -0.469086  0.468064 -0.608013  0.391987]
m1236,Jet,20420,10484,[3],[-0.154913   0.0514842 -0.341953   0.342591  -0.40331    0.59669  ]
m1237,Jet,13589,7004,[3],[-0.201447   0.0722477 -0.494187   0.48532   -0.496187   0.503813 ]
m1238,Jet,13412,6749,[3],[-0.138207  0.06736  -0.207972  0.208699 -0.568319  0.431681]
m1239,Jet,21124,10752,[3],[-0.057592  0.151091 -0.402227  0.402067 -0.434568  0.565432]
m1240,Jet,12275,6180,[3],[-0.131642  0.103231 -0.344125  0.344391 -0.484617  0.515383]
m1241,Jet,19650,10099,[3],[-0.183997   0.0518934 -0.364815   0.364661  -0.423736   0.576264 ]
m1242,Jet,19498,9918,[3],[-0.184822   0.0400477 -0.3108     0.310825  -0.587864   0.412136 ]
m1243,Jet,19587,9970,[3],[-0.175475   0.0672613 -0.330754   0.33174   -0.432235   0.567765 ]
m1245,Jet,14806,7405,[3],[-0.0955918  0.171244  -0.500032   0.499968  -0.504773   0.466511 ]
m1246,Jet,17284,8834,[3],[-0.204367   0.0698626 -0.400321   0.386886  -0.494818   0.505182 ]
m1247,Jet,13128,6566,[3],[-0.189143   0.0815371 -0.339117   0.34059   -0.534903   0.465097 ]
m1248,Jet,16199,8313,[3],[-0.0901424  0.279713  -0.311629   0.312106  -0.429122   0.570878 ]
m1249,Jet,14424,7214,[3],[-0.267887  0.103441 -0.310442  0.313073 -0.640166  0.359834]
m1250,Jet,10852,5483,[3],[-0.080601  0.105867 -0.498272  0.501728 -0.462768  0.446705]
m1251,Jet,14689,8054,[3],[-0.126025  0.177328 -0.344177  0.345105 -0.556963  0.443037]
m1252,Jet,12759,7119,[3],[-0.172264   0.0561844 -0.303939   0.305806  -0.547681   0.452319 ]
m1253,Jet,18321,9408,[3],[-0.154857   0.0605858 -0.379887   0.380118  -0.460593   0.539407 ]
m1255,Jet,15205,7924,[3],[-0.083405  0.149063 -0.253801  0.253424 -0.362556  0.637444]
m1258,Jet,12323,7041,[3],[-0.118908  0.16262  -0.369052  0.367601 -0.425992  0.574008]
m1261,Jet,22560,11535,[3],[-0.168421   0.0604997 -0.378237   0.378357  -0.407335   0.592665 ]
m1262,Jet,10058,5235,[3],[-0.0606246  0.150594  -0.334392   0.334558  -0.560068   0.439932 ]
m1263,Jet,14668,7620,[3],[-0.183528   0.0690532 -0.469985   0.469769  -0.392573   0.607427 ]
m1264,Jet,12184,6302,[3],[-0.155918   0.0668324 -0.500105   0.499895  -0.468144   0.407909 ]
m1265,Jet,11195,5731,[3],[-0.0551925  0.0780517 -0.199633   0.198991  -0.678531   0.321469 ]
m1266,Jet,15342,8215,[3],[-0.13558    0.0498483 -0.347206   0.347203  -0.483853   0.516147 ]
m1267,Jet,9993,5164,[3],[-0.0629809  0.105694  -0.482245   0.482466  -0.434064   0.565936 ]
m1268,Jet,18386,9275,[3],[-0.0158488  0.0633945 -0.349594   0.210447  -0.500007   0.499993 ]
m1269,Jet,19970,10109,[3],[-0.0612192  0.0184884 -0.24175    0.282454  -0.499996   0.500004 ]
m1270,Jet,9988,5086,[3],[-0.0784707  0.0264235 -0.499522   0.500478  -0.244267   0.189004 ]
m1271,Jet,10430,5313,[3],[-0.0456641  0.0429175 -0.249422   0.21319   -0.499991   0.500009 ]
m1273,Jet,15433,7761,[3],[-0.0413703  0.0753179 -0.498404   0.501596  -0.313758   0.247262 ]
m1274,Jet,17562,8913,[3],[-0.0704449  0.100794  -0.499942   0.500058  -0.346477   0.297103 ]
m1275,Jet,21162,10700,[3],[-0.0989314  0.0922289 -0.244141   0.291654  -0.500066   0.499934 ]
m1276,Jet,19912,10102,[3],[-0.0177529  0.0657592 -0.198691   0.223776  -0.500013   0.499987 ]
m1277,Jet,16234,8251,[3],[-0.078746   0.0112821 -0.5        0.5       -0.207434   0.269149 ]
m1278,Jet,13056,6682,[3],[-0.0658829  0.038731  -0.246888   0.219287  -0.500013   0.499987 ]
m1279,Jet,19742,10033,[3],[-0.0549967  0.0880335 -0.176043   0.275953  -0.500071   0.499929 ]
m1280,Jet,13091,6694,[3],[-0.0268755  0.080904  -0.233733   0.213078  -0.50071    0.49929  ]
m1281,Jet,10360,5273,[3],[-0.064043   0.0280286 -0.256272   0.301542  -0.500307   0.499693 ]
m1282,Jet,11426,5793,[3],[-0.0319382  0.0601141 -0.499996   0.500004  -0.367975   0.320978 ]
m1283,Jet,11176,5709,[3],[-0.0632417  0.0480516 -0.284051   0.273037  -0.499999   0.500001 ]
m1285,Jet,12562,6387,[3],[-0.0344979  0.0353418 -0.18293    0.175603  -0.492273   0.507727 ]
m1286,Jet,12470,6375,[3],[-0.0362036  0.0668234 -0.500036   0.499964  -0.286087   0.302065 ]
m1287,Jet,9312,4804,[3],[-0.0664453  0.0238271 -0.216275   0.246189  -0.500016   0.499984 ]
m1288,Jet,23236,12001,[3],[-0.107584  0.109258 -0.500006  0.499994 -0.302061  0.394269]
m1289,Jet,9742,5079,[3],[-0.0967136  0.136038  -0.499992   0.500008  -0.402914   0.322995 ]
m1290,Jet,9360,4831,[3],[-0.0731966  0.0273555 -0.241522   0.233524  -0.499925   0.500075 ]
m1291,Jet,16958,8617,[3],[-0.0564059  0.106208  -0.271309   0.345346  -0.499869   0.500131 ]
m1292,Jet,12118,6526,[3],[-0.0997882  0.0917738 -0.327307   0.361539  -0.496848   0.503152 ]
m1293,Jet,18204,9314,[3],[-0.158179   0.0377866 -0.182588   0.468361  -0.500163   0.499837 ]
m1294,Jet,12064,6191,[3],[-0.0427585  0.0381534 -0.235961   0.156099  -0.500509   0.499491 ]
m1295,Jet,9214,4815,[3],[-0.00945966  0.0216014  -0.251289    0.231498   -0.500037    0.499963  ]
m1296,Jet,16314,8227,[3],[-0.0393802  0.056537  -0.219011   0.250018  -0.500077   0.499923 ]
m1297,Jet,13408,6960,[3],[-0.0318239  0.014163  -0.123427   0.151981  -0.499992   0.500008 ]
m1298,Jet,10194,5127,[3],[-0.177338  0.131227 -0.377833  0.377225 -0.515762  0.484238]
m1299,Jet,11059,5804,[3],[-0.085619   0.0448766 -0.372573   0.37034   -0.546762   0.453238 ]
m1300,Jet,11469,5935,[3],[-0.0385998  0.114773  -0.295933   0.317554  -0.51517    0.48483  ]
m1301,Jet,17990,8997,[3],[-0.0642604  0.0425207 -0.359457   0.363886  -0.471765   0.528235 ]
D01015,Knife,13139,6810,[3],[-0.0156286  0.0113006 -0.172195   0.165418  -0.437216   0.562784 ]
D01025,Knife,12055,6092,[3],[-0.0506689  0.0503829 -0.111131   0.114187  -0.541618   0.458382 ]
D01032,Knife,17166,8587,[3],[-0.0282811  0.0283332 -0.0778165  0.0848881 -0.469581   0.530419 ]
D01051,Knife,11679,6161,[3],[-0.0250838  0.0246459 -0.047547   0.0452969 -0.663798   0.336202 ]
D01054,Knife,11156,5585,[3],[-0.00780714  0.00651023 -0.038454    0.0364481  -0.537697    0.462303  ]
D01057,Knife,11553,5812,[3],[-0.0256461  0.0249243 -0.0458284  0.0733185 -0.553642   0.446358 ]
D01063,Knife,10658,5541,[3],[-0.0141381  0.0142201 -0.0898161  0.0818009 -0.657431   0.342569 ]
